User ID,Geographical Region,Treatment,Engagement Time (min),Views,Likes,Shares,Completion Rate (%),Conversion,Date
35188,North America,A,59,5,2,3,,FALSE,7/3/2019
96161,Asia,A,198,5,4,2,59.74338632,TRUE,7/5/2019
96161,Asia,A,95,5,2,0,,FALSE,7/2/2019
96161,Asia,A,136,2,0,0,,FALSE,7/6/2019
96161,Asia,A,86,6,2,3,41.06456502,TRUE,7/9/2019
96161,Asia,A,186,2,2,0,47.52630096,TRUE,7/5/2019
96161,Asia,A,97,7,4,0,,FALSE,7/3/2019
166163,South America,B,136,8,8,3,46.64670536,TRUE,7/2/2019
166163,South America,B,3,8,2,2,91.29420336,TRUE,7/9/2019
197974,South America,B,89,10,3,2,,FALSE,7/5/2019
197974,South America,B,39,1,1,0,63.79966109,TRUE,7/6/2019
197974,South America,B,180,1,0,0,,FALSE,7/7/2019
197974,South America,B,46,9,0,1,,FALSE,7/8/2019
197974,South America,B,5,1,1,0,12.70802975,TRUE,7/8/2019
197974,South America,B,37,3,2,0,93.72202075,TRUE,7/9/2019
22600,Asia,B,116,5,4,2,,FALSE,7/4/2019
22600,Asia,B,77,6,5,2,46.73032961,TRUE,7/3/2019
22600,Asia,B,59,9,2,0,,FALSE,7/8/2019
22600,Asia,B,45,2,2,3,45.82444671,TRUE,7/4/2019
22600,Asia,B,154,3,2,2,,FALSE,7/7/2019
22600,Asia,B,128,9,5,3,77.61403229,TRUE,7/6/2019
22600,Asia,B,166,6,4,3,23.93250857,TRUE,7/2/2019
22600,Asia,B,90,6,5,0,,FALSE,7/7/2019
2945,Europe,A,100,10,9,2,11.13105696,TRUE,7/6/2019
2945,Europe,A,141,8,7,0,83.41476677,TRUE,7/9/2019
152132,North America,A,117,8,1,2,,FALSE,7/8/2019
152132,North America,A,27,9,1,1,,FALSE,7/6/2019
152132,North America,A,159,4,0,1,,FALSE,7/9/2019
152132,North America,A,137,5,4,1,,FALSE,7/3/2019
152132,North America,A,106,10,10,2,50.2646172,TRUE,7/7/2019
152132,North America,A,115,10,7,1,,FALSE,7/9/2019
152132,North America,A,102,4,1,1,,FALSE,7/7/2019
152132,North America,A,167,10,10,3,,FALSE,7/8/2019
152132,North America,A,15,8,0,1,,FALSE,7/9/2019
152132,North America,A,185,10,9,0,,FALSE,7/5/2019
60215,Europe,A,158,9,2,0,,FALSE,7/5/2019
97911,Africa,B,125,3,0,3,,FALSE,7/4/2019
97911,Africa,B,163,8,0,1,,FALSE,7/7/2019
97911,Africa,B,188,6,4,3,,FALSE,7/5/2019
97911,Africa,B,23,4,4,3,,FALSE,7/8/2019
97911,Africa,B,110,2,1,1,5.34889668,TRUE,7/7/2019
97911,Africa,B,97,1,0,3,45.59621735,TRUE,7/7/2019
97911,Africa,B,126,8,4,0,,FALSE,7/8/2019
72870,Asia,Control,79,8,6,0,,FALSE,7/8/2019
72870,Asia,Control,108,7,3,2,,FALSE,7/3/2019
72870,Asia,Control,48,3,1,2,,FALSE,7/8/2019
72870,Asia,Control,20,9,2,0,,FALSE,7/4/2019
72870,Asia,Control,2,8,8,1,,FALSE,7/7/2019
72870,Asia,Control,56,6,0,0,,FALSE,7/6/2019
72870,Asia,Control,111,4,0,0,73.27200015,TRUE,7/2/2019
72870,Asia,Control,174,4,1,2,,FALSE,7/6/2019
10182,Europe,B,154,5,3,3,4.84608548,TRUE,7/8/2019
10182,Europe,B,37,3,0,1,,FALSE,7/5/2019
10182,Europe,B,194,6,3,2,54.68923222,TRUE,7/9/2019
10182,Europe,B,27,8,1,1,,FALSE,7/6/2019
10182,Europe,B,151,7,0,0,45.44823624,TRUE,7/6/2019
10182,Europe,B,188,5,3,1,,FALSE,7/4/2019
38879,North America,Control,169,9,4,0,94.02460087,TRUE,7/3/2019
38879,North America,Control,152,10,2,3,,FALSE,7/9/2019
38879,North America,Control,54,5,5,2,,FALSE,7/2/2019
85898,Europe,B,90,10,1,0,,FALSE,7/9/2019
85898,Europe,B,124,5,0,1,85.60743392,TRUE,7/9/2019
85898,Europe,B,127,5,3,1,,FALSE,7/5/2019
85898,Europe,B,107,4,0,1,40.2070894,TRUE,7/5/2019
37390,South America,A,12,9,3,1,86.87718254,TRUE,7/3/2019
37390,South America,A,192,2,2,0,,FALSE,7/5/2019
37390,South America,A,109,4,3,1,,FALSE,7/7/2019
37390,South America,A,85,9,9,2,,FALSE,7/9/2019
134495,North America,Control,149,5,5,1,95.76979776,TRUE,7/2/2019
134495,North America,Control,56,8,6,1,48.48216273,TRUE,7/3/2019
80310,Asia,A,159,10,3,1,93.67618995,TRUE,7/9/2019
80310,Asia,A,147,3,3,0,,FALSE,7/2/2019
180635,North America,A,142,1,0,2,61.76714012,TRUE,7/2/2019
180635,North America,A,106,1,0,1,,FALSE,7/9/2019
180635,North America,A,128,8,6,3,,FALSE,7/6/2019
180635,North America,A,186,10,8,0,20.154212,TRUE,7/3/2019
180635,North America,A,174,1,1,2,64.84053089,TRUE,7/7/2019
29620,South America,Control,3,9,9,0,35.54174197,TRUE,7/6/2019
29620,South America,Control,144,2,1,3,,FALSE,7/8/2019
29620,South America,Control,145,10,7,0,,FALSE,7/3/2019
29620,South America,Control,157,9,4,0,,FALSE,7/7/2019
29620,South America,Control,139,3,2,2,,FALSE,7/7/2019
29620,South America,Control,32,8,0,1,,FALSE,7/6/2019
29620,South America,Control,36,5,2,1,,FALSE,7/4/2019
184030,Africa,B,43,10,7,3,,FALSE,7/3/2019
184030,Africa,B,72,1,0,2,22.2113759,TRUE,7/4/2019
184030,Africa,B,37,5,0,2,,FALSE,7/8/2019
184030,Africa,B,15,9,2,2,,FALSE,7/3/2019
83076,Africa,B,182,10,2,1,42.73744235,TRUE,7/7/2019
83076,Africa,B,106,6,5,1,,FALSE,7/8/2019
20065,South America,Control,71,5,1,3,,FALSE,7/9/2019
20065,South America,Control,111,3,2,2,,FALSE,7/7/2019
20065,South America,Control,123,2,1,1,,FALSE,7/4/2019
20065,South America,Control,164,8,5,1,61.99069475,TRUE,7/2/2019
20065,South America,Control,110,7,6,1,,FALSE,7/4/2019
20065,South America,Control,195,10,1,2,56.79898688,TRUE,7/7/2019
20065,South America,Control,97,3,0,1,13.5581154,TRUE,7/8/2019
20065,South America,Control,161,10,10,1,95.72030318,TRUE,7/3/2019
20065,South America,Control,73,6,0,1,,FALSE,7/7/2019
106406,Asia,B,26,3,3,3,4.383909392,TRUE,7/6/2019
106406,Asia,B,74,1,1,1,,FALSE,7/2/2019
106406,Asia,B,150,8,4,3,70.48487332,TRUE,7/4/2019
106406,Asia,B,30,1,1,2,,FALSE,7/6/2019
106406,Asia,B,108,9,6,3,,FALSE,7/7/2019
106406,Asia,B,21,9,5,2,,FALSE,7/4/2019
106406,Asia,B,162,10,5,2,60.16330792,TRUE,7/6/2019
167313,Asia,A,152,5,4,2,22.86936897,TRUE,7/6/2019
167313,Asia,A,34,7,1,1,19.8167136,TRUE,7/8/2019
87610,North America,A,195,7,1,1,,FALSE,7/3/2019
87610,North America,A,132,10,2,1,74.93837345,TRUE,7/9/2019
87610,North America,A,30,6,5,1,35.43551682,TRUE,7/4/2019
87610,North America,A,26,5,4,1,73.26717801,TRUE,7/9/2019
87610,North America,A,10,6,1,3,45.26173941,TRUE,7/4/2019
87610,North America,A,194,2,0,2,39.61980024,TRUE,7/4/2019
87610,North America,A,110,4,2,0,,FALSE,7/2/2019
50960,Asia,A,111,9,3,1,,FALSE,7/8/2019
50960,Asia,A,105,4,0,0,14.79405766,TRUE,7/4/2019
50960,Asia,A,162,9,1,0,,FALSE,7/5/2019
50960,Asia,A,152,10,2,3,33.80113167,TRUE,7/2/2019
50960,Asia,A,15,8,0,3,80.97213165,TRUE,7/6/2019
50960,Asia,A,52,6,6,2,56.55858439,TRUE,7/8/2019
50960,Asia,A,153,5,0,2,80.44563722,TRUE,7/6/2019
50960,Asia,A,181,6,2,2,,FALSE,7/8/2019
50960,Asia,A,28,7,7,2,,FALSE,7/7/2019
50960,Asia,A,67,1,0,2,,FALSE,7/2/2019
136115,Europe,B,41,3,2,1,1.421586573,TRUE,7/9/2019
136115,Europe,B,90,3,0,2,21.78573166,TRUE,7/8/2019
136115,Europe,B,70,9,1,0,,FALSE,7/2/2019
136115,Europe,B,185,8,0,3,28.15443038,TRUE,7/6/2019
136115,Europe,B,182,5,0,1,,FALSE,7/4/2019
136115,Europe,B,103,7,4,1,,FALSE,7/9/2019
136115,Europe,B,9,10,6,0,,FALSE,7/5/2019
136115,Europe,B,112,1,1,3,99.4307457,TRUE,7/4/2019
136115,Europe,B,96,3,3,1,,FALSE,7/8/2019
80960,Africa,Control,175,4,4,3,,FALSE,7/3/2019
80960,Africa,Control,179,4,3,1,,FALSE,7/2/2019
80960,Africa,Control,181,7,7,2,,FALSE,7/7/2019
80960,Africa,Control,199,3,1,1,,FALSE,7/5/2019
80960,Africa,Control,189,5,2,0,,FALSE,7/8/2019
80960,Africa,Control,67,8,3,0,,FALSE,7/5/2019
80960,Africa,Control,104,8,2,0,,FALSE,7/2/2019
80960,Africa,Control,76,2,0,3,79.65407122,TRUE,7/3/2019
124583,North America,A,74,2,2,0,,FALSE,7/4/2019
124583,North America,A,103,3,1,1,39.28391674,TRUE,7/4/2019
124583,North America,A,19,4,1,1,54.68566166,TRUE,7/5/2019
124583,North America,A,131,6,4,1,,FALSE,7/2/2019
124583,North America,A,8,2,2,2,,FALSE,7/2/2019
124583,North America,A,132,10,9,3,,FALSE,7/6/2019
124583,North America,A,169,8,3,1,98.29404684,TRUE,7/5/2019
124583,North America,A,165,6,6,0,,FALSE,7/3/2019
124583,North America,A,161,8,2,1,61.70508566,TRUE,7/4/2019
124583,North America,A,138,9,8,2,,FALSE,7/4/2019
130423,South America,A,177,8,4,1,,FALSE,7/2/2019
130423,South America,A,98,6,2,1,88.03012271,TRUE,7/9/2019
130423,South America,A,34,5,3,3,25.17671305,TRUE,7/2/2019
199401,Europe,B,69,3,0,0,,FALSE,7/2/2019
35445,Asia,B,15,1,1,0,,FALSE,7/7/2019
35445,Asia,B,67,10,8,1,,FALSE,7/4/2019
35445,Asia,B,160,2,0,0,,FALSE,7/2/2019
35445,Asia,B,65,3,1,0,,FALSE,7/6/2019
189544,South America,B,91,9,6,2,,FALSE,7/4/2019
189544,South America,B,158,2,1,0,,FALSE,7/9/2019
189544,South America,B,15,5,1,1,,FALSE,7/9/2019
189544,South America,B,40,10,1,2,,FALSE,7/5/2019
189544,South America,B,133,10,5,1,13.21954003,TRUE,7/5/2019
189544,South America,B,31,1,1,0,67.59232638,TRUE,7/3/2019
189544,South America,B,127,8,6,3,72.95287856,TRUE,7/8/2019
189544,South America,B,131,10,1,2,,FALSE,7/8/2019
189544,South America,B,28,8,1,0,22.7936972,TRUE,7/7/2019
189544,South America,B,21,1,1,3,17.50176833,TRUE,7/7/2019
4886,North America,B,7,1,0,2,,FALSE,7/3/2019
4886,North America,B,76,10,7,1,4.944901222,TRUE,7/2/2019
4886,North America,B,127,5,4,1,,FALSE,7/7/2019
4886,North America,B,130,1,0,3,43.14917165,TRUE,7/7/2019
4886,North America,B,104,7,2,0,,FALSE,7/3/2019
4886,North America,B,185,1,1,3,,FALSE,7/4/2019
4886,North America,B,51,5,5,1,98.32159489,TRUE,7/3/2019
4886,North America,B,161,2,0,3,,FALSE,7/4/2019
17308,Europe,Control,187,2,0,1,83.62415895,TRUE,7/2/2019
58695,Africa,B,20,5,4,0,,FALSE,7/6/2019
58695,Africa,B,9,6,2,3,69.40243658,TRUE,7/3/2019
58695,Africa,B,0,5,0,3,,FALSE,7/8/2019
181806,North America,B,110,9,8,2,,FALSE,7/7/2019
181806,North America,B,120,4,0,0,,FALSE,7/7/2019
181806,North America,B,54,8,7,2,,FALSE,7/8/2019
13207,North America,A,128,6,1,0,,FALSE,7/2/2019
12903,North America,A,191,7,3,1,,FALSE,7/3/2019
25877,South America,Control,78,2,0,2,,FALSE,7/6/2019
25877,South America,Control,35,10,10,3,0.784871089,TRUE,7/2/2019
25877,South America,Control,96,1,1,3,7.201207259,TRUE,7/5/2019
25877,South America,Control,199,3,1,1,,FALSE,7/5/2019
102382,Europe,A,79,7,0,0,54.86398325,TRUE,7/4/2019
102382,Europe,A,128,10,5,1,,FALSE,7/9/2019
102382,Europe,A,146,5,5,2,,FALSE,7/8/2019
102382,Europe,A,73,4,3,3,77.58671922,TRUE,7/4/2019
102382,Europe,A,39,8,6,3,58.68213467,TRUE,7/6/2019
102382,Europe,A,194,9,0,1,53.43161468,TRUE,7/5/2019
128432,Africa,B,99,9,9,3,,FALSE,7/2/2019
76080,South America,A,134,6,0,1,78.04267362,TRUE,7/8/2019
76080,South America,A,85,3,3,1,48.35413042,TRUE,7/5/2019
76080,South America,A,5,10,3,1,,FALSE,7/4/2019
76080,South America,A,80,5,2,1,1.340848451,TRUE,7/3/2019
76080,South America,A,176,1,1,2,,FALSE,7/2/2019
76080,South America,A,34,5,2,2,,FALSE,7/9/2019
76080,South America,A,90,7,5,1,99.30064378,TRUE,7/6/2019
76080,South America,A,58,7,4,0,,FALSE,7/3/2019
76080,South America,A,14,5,4,3,,FALSE,7/9/2019
76080,South America,A,168,7,7,0,30.39233942,TRUE,7/3/2019
20582,Asia,B,165,10,8,2,0.56013163,TRUE,7/2/2019
20582,Asia,B,175,10,8,3,,FALSE,7/8/2019
20582,Asia,B,38,3,2,1,,FALSE,7/4/2019
20582,Asia,B,16,10,7,3,,FALSE,7/9/2019
75665,South America,B,155,8,5,0,21.77583559,TRUE,7/8/2019
75665,South America,B,80,4,3,3,,FALSE,7/7/2019
75665,South America,B,121,8,2,3,,FALSE,7/9/2019
75665,South America,B,114,7,4,1,30.4454748,TRUE,7/6/2019
75665,South America,B,82,3,1,2,41.63577834,TRUE,7/3/2019
75665,South America,B,91,4,3,1,,FALSE,7/6/2019
75665,South America,B,122,3,1,1,8.125088826,TRUE,7/5/2019
75665,South America,B,33,3,2,0,75.37405732,TRUE,7/5/2019
75665,South America,B,101,3,1,2,,FALSE,7/8/2019
188116,Africa,A,12,1,0,0,41.66580013,TRUE,7/7/2019
188116,Africa,A,104,10,0,3,,FALSE,7/8/2019
188116,Africa,A,16,6,6,2,,FALSE,7/7/2019
188116,Africa,A,50,3,3,3,,FALSE,7/5/2019
188116,Africa,A,94,2,1,3,,FALSE,7/7/2019
188116,Africa,A,67,1,1,0,71.15154104,TRUE,7/6/2019
188116,Africa,A,10,1,0,1,75.14821515,TRUE,7/9/2019
126611,South America,A,112,8,4,1,,FALSE,7/8/2019
126611,South America,A,19,8,8,1,,FALSE,7/5/2019
126611,South America,A,186,9,7,2,,FALSE,7/4/2019
126611,South America,A,86,8,0,0,,FALSE,7/3/2019
126611,South America,A,191,6,4,3,,FALSE,7/2/2019
126611,South America,A,92,3,1,0,,FALSE,7/3/2019
126611,South America,A,39,3,2,1,19.29088654,TRUE,7/2/2019
126611,South America,A,95,10,2,1,,FALSE,7/4/2019
159264,North America,B,7,1,1,0,38.66444649,TRUE,7/4/2019
159264,North America,B,118,1,1,3,57.69329075,TRUE,7/8/2019
130917,Europe,A,31,8,3,0,12.1255612,TRUE,7/8/2019
130917,Europe,A,13,4,3,0,,FALSE,7/8/2019
130917,Europe,A,103,4,0,1,57.65132049,TRUE,7/7/2019
130917,Europe,A,160,4,0,1,12.52882425,TRUE,7/6/2019
130917,Europe,A,59,5,0,2,,FALSE,7/3/2019
134842,Asia,A,187,7,5,0,37.59715483,TRUE,7/5/2019
134842,Asia,A,6,7,3,2,,FALSE,7/6/2019
134842,Asia,A,168,3,0,0,66.86306721,TRUE,7/9/2019
134842,Asia,A,173,1,1,1,11.21647122,TRUE,7/9/2019
134842,Asia,A,23,10,6,2,,FALSE,7/8/2019
134842,Asia,A,139,8,2,0,18.97580304,TRUE,7/8/2019
134842,Asia,A,152,2,0,2,,FALSE,7/9/2019
134842,Asia,A,72,1,1,1,,FALSE,7/3/2019
73060,North America,Control,168,7,6,1,88.59313526,TRUE,7/7/2019
73060,North America,Control,171,6,4,1,,FALSE,7/3/2019
73060,North America,Control,106,1,1,2,73.02210826,TRUE,7/5/2019
73060,North America,Control,72,4,4,3,,FALSE,7/9/2019
73060,North America,Control,180,5,0,0,34.57397461,TRUE,7/6/2019
109250,Asia,A,42,8,2,1,14.08962966,TRUE,7/4/2019
109250,Asia,A,54,3,0,0,,FALSE,7/4/2019
136705,Africa,Control,56,3,3,2,33.97942092,TRUE,7/5/2019
136705,Africa,Control,182,9,4,3,,FALSE,7/2/2019
49832,North America,Control,161,6,6,3,56.19093896,TRUE,7/8/2019
49832,North America,Control,188,10,7,2,,FALSE,7/7/2019
49832,North America,Control,94,6,5,2,,FALSE,7/8/2019
49832,North America,Control,195,5,2,2,,FALSE,7/3/2019
57172,Africa,B,0,1,0,1,,FALSE,7/2/2019
57172,Africa,B,103,2,0,2,,FALSE,7/8/2019
57172,Africa,B,182,2,1,1,73.20527527,TRUE,7/8/2019
57172,Africa,B,49,2,0,3,,FALSE,7/6/2019
57172,Africa,B,56,7,5,2,,FALSE,7/7/2019
57172,Africa,B,24,8,7,0,31.64321718,TRUE,7/9/2019
57172,Africa,B,121,9,8,2,,FALSE,7/7/2019
32545,North America,B,62,6,0,3,,FALSE,7/5/2019
32545,North America,B,26,1,0,3,,FALSE,7/3/2019
32545,North America,B,66,5,0,2,66.12723459,TRUE,7/7/2019
32545,North America,B,168,5,3,2,,FALSE,7/8/2019
32545,North America,B,179,1,0,0,,FALSE,7/7/2019
32545,North America,B,195,10,4,3,33.42594793,TRUE,7/8/2019
32545,North America,B,120,8,1,1,,FALSE,7/4/2019
32545,North America,B,68,3,0,3,,FALSE,7/3/2019
95109,Africa,A,166,2,2,1,97.24341206,TRUE,7/8/2019
95109,Africa,A,5,8,5,2,43.79968718,TRUE,7/7/2019
95109,Africa,A,183,7,7,0,,FALSE,7/2/2019
95109,Africa,A,141,4,4,2,,FALSE,7/2/2019
95109,Africa,A,163,1,1,2,,FALSE,7/6/2019
95109,Africa,A,159,10,3,1,21.94526848,TRUE,7/8/2019
25389,North America,Control,70,9,0,1,,FALSE,7/2/2019
25389,North America,Control,5,7,1,3,,FALSE,7/4/2019
25389,North America,Control,40,4,0,0,,FALSE,7/2/2019
25389,North America,Control,137,6,0,0,,FALSE,7/7/2019
149761,South America,A,132,6,4,3,,FALSE,7/3/2019
149761,South America,A,156,4,4,0,,FALSE,7/2/2019
149761,South America,A,90,4,0,2,,FALSE,7/2/2019
149761,South America,A,199,7,4,1,27.76166113,TRUE,7/4/2019
149761,South America,A,30,8,2,2,71.11519359,TRUE,7/5/2019
149761,South America,A,108,10,9,3,67.01636356,TRUE,7/7/2019
149761,South America,A,26,7,7,3,,FALSE,7/7/2019
149761,South America,A,41,5,2,2,57.17377823,TRUE,7/2/2019
149761,South America,A,60,5,2,0,,FALSE,7/4/2019
149761,South America,A,86,6,0,3,,FALSE,7/3/2019
92418,Africa,A,42,6,6,3,30.84025274,TRUE,7/4/2019
92418,Africa,A,136,9,6,3,15.07860978,TRUE,7/2/2019
92418,Africa,A,103,8,2,3,,FALSE,7/2/2019
92418,Africa,A,112,4,0,1,,FALSE,7/5/2019
92418,Africa,A,25,8,1,1,,FALSE,7/6/2019
90116,Africa,B,188,5,5,1,65.83094874,TRUE,7/8/2019
90116,Africa,B,191,8,3,1,47.60568387,TRUE,7/5/2019
90116,Africa,B,181,1,0,0,,FALSE,7/9/2019
90116,Africa,B,168,8,4,2,17.86833156,TRUE,7/5/2019
90116,Africa,B,188,9,6,0,63.48083683,TRUE,7/3/2019
90116,Africa,B,59,2,0,2,80.62872452,TRUE,7/4/2019
104028,Africa,Control,9,6,3,1,73.05347165,TRUE,7/4/2019
104028,Africa,Control,23,5,3,1,51.59270055,TRUE,7/5/2019
104028,Africa,Control,101,4,2,3,,FALSE,7/3/2019
104028,Africa,Control,151,3,0,1,76.3910791,TRUE,7/4/2019
104028,Africa,Control,32,10,7,2,75.71586716,TRUE,7/3/2019
104028,Africa,Control,149,5,3,3,,FALSE,7/5/2019
104028,Africa,Control,147,9,1,1,71.60923165,TRUE,7/9/2019
104028,Africa,Control,83,1,1,2,27.02940227,TRUE,7/7/2019
104028,Africa,Control,41,5,5,3,25.48168185,TRUE,7/7/2019
104028,Africa,Control,150,6,1,1,,FALSE,7/2/2019
37207,South America,Control,59,8,7,2,,FALSE,7/5/2019
37207,South America,Control,173,9,3,0,55.42160997,TRUE,7/4/2019
37207,South America,Control,158,10,2,2,48.04933511,TRUE,7/5/2019
37207,South America,Control,1,9,3,3,,FALSE,7/7/2019
37207,South America,Control,113,1,0,0,,FALSE,7/5/2019
37207,South America,Control,172,2,2,2,,FALSE,7/7/2019
37207,South America,Control,43,8,5,0,,FALSE,7/2/2019
37207,South America,Control,16,3,1,3,,FALSE,7/7/2019
137816,Africa,B,186,1,1,0,74.70434783,TRUE,7/9/2019
137816,Africa,B,199,5,2,3,,FALSE,7/7/2019
137816,Africa,B,0,9,4,2,,FALSE,7/6/2019
137816,Africa,B,124,3,2,2,,FALSE,7/5/2019
194208,South America,B,28,4,2,1,,FALSE,7/5/2019
194208,South America,B,134,10,9,0,31.01060166,TRUE,7/4/2019
194208,South America,B,88,9,4,1,92.43472157,TRUE,7/7/2019
194208,South America,B,59,10,10,0,,FALSE,7/2/2019
194208,South America,B,190,1,0,2,,FALSE,7/7/2019
194208,South America,B,40,5,1,2,84.94741553,TRUE,7/5/2019
194208,South America,B,116,5,1,2,52.19196512,TRUE,7/2/2019
194208,South America,B,80,9,9,1,,FALSE,7/7/2019
194208,South America,B,42,7,7,0,,FALSE,7/7/2019
11201,Africa,A,188,3,3,1,70.33847429,TRUE,7/2/2019
11201,Africa,A,9,6,3,3,,FALSE,7/7/2019
11201,Africa,A,28,6,4,1,,FALSE,7/5/2019
11201,Africa,A,58,10,5,2,15.43254057,TRUE,7/8/2019
11201,Africa,A,6,8,5,3,,FALSE,7/3/2019
11201,Africa,A,64,9,0,3,,FALSE,7/3/2019
11201,Africa,A,165,2,1,1,,FALSE,7/3/2019
11201,Africa,A,70,9,2,3,,FALSE,7/9/2019
11201,Africa,A,163,6,6,0,,FALSE,7/7/2019
132500,South America,Control,156,4,2,0,,FALSE,7/4/2019
132500,South America,Control,186,3,3,0,,FALSE,7/7/2019
132500,South America,Control,26,1,0,0,49.02659494,TRUE,7/6/2019
132500,South America,Control,192,9,3,3,59.13441133,TRUE,7/4/2019
22190,Africa,Control,85,10,1,2,,FALSE,7/7/2019
22190,Africa,Control,108,5,4,3,,FALSE,7/8/2019
172423,South America,B,165,10,7,1,,FALSE,7/8/2019
172423,South America,B,195,10,9,3,24.60906392,TRUE,7/8/2019
172423,South America,B,1,6,6,2,,FALSE,7/6/2019
172423,South America,B,180,5,2,2,9.881179485,TRUE,7/3/2019
47364,South America,B,82,6,0,0,,FALSE,7/6/2019
47364,South America,B,131,3,0,2,,FALSE,7/8/2019
47364,South America,B,73,4,4,3,,FALSE,7/4/2019
47364,South America,B,2,10,9,0,3.139222942,TRUE,7/9/2019
47364,South America,B,45,5,3,3,,FALSE,7/4/2019
47364,South America,B,197,2,0,1,,FALSE,7/3/2019
47364,South America,B,176,10,5,3,,FALSE,7/8/2019
144260,South America,Control,200,3,3,1,89.88918433,TRUE,7/9/2019
144260,South America,Control,134,2,2,1,,FALSE,7/8/2019
144260,South America,Control,192,3,1,3,,FALSE,7/3/2019
144260,South America,Control,165,10,6,2,,FALSE,7/6/2019
144260,South America,Control,74,5,1,0,,FALSE,7/5/2019
142371,North America,Control,181,4,2,0,,FALSE,7/8/2019
142371,North America,Control,183,1,1,2,,FALSE,7/9/2019
142371,North America,Control,104,8,1,2,45.29495758,TRUE,7/9/2019
142371,North America,Control,31,7,3,1,,FALSE,7/4/2019
142371,North America,Control,97,5,2,3,74.12186057,TRUE,7/4/2019
127089,Africa,Control,92,7,2,0,12.25381029,TRUE,7/4/2019
127089,Africa,Control,50,4,3,3,,FALSE,7/2/2019
127089,Africa,Control,155,2,2,0,,FALSE,7/9/2019
127089,Africa,Control,162,4,3,0,,FALSE,7/3/2019
127089,Africa,Control,57,1,0,0,56.57130509,TRUE,7/2/2019
127089,Africa,Control,112,8,5,0,96.70595675,TRUE,7/5/2019
127089,Africa,Control,136,7,7,3,,FALSE,7/7/2019
127089,Africa,Control,83,10,7,3,,FALSE,7/2/2019
127089,Africa,Control,95,3,2,1,,FALSE,7/4/2019
6449,North America,A,183,3,2,2,66.41035046,TRUE,7/2/2019
6449,North America,A,6,6,3,1,16.36863592,TRUE,7/8/2019
6449,North America,A,28,9,2,3,57.14557645,TRUE,7/5/2019
6449,North America,A,38,9,2,1,94.10669009,TRUE,7/3/2019
21147,North America,A,68,9,0,3,12.09509912,TRUE,7/7/2019
21147,North America,A,135,5,3,3,89.98256405,TRUE,7/6/2019
21147,North America,A,107,7,1,3,56.76457211,TRUE,7/5/2019
21147,North America,A,177,6,5,1,,FALSE,7/6/2019
21147,North America,A,63,7,2,3,,FALSE,7/5/2019
21147,North America,A,81,7,1,2,14.77802087,TRUE,7/6/2019
21147,North America,A,192,2,2,0,,FALSE,7/8/2019
21147,North America,A,156,6,3,0,,FALSE,7/2/2019
21147,North America,A,83,1,0,3,,FALSE,7/6/2019
21147,North America,A,176,4,3,3,5.238495256,TRUE,7/3/2019
156297,South America,B,111,4,1,1,,FALSE,7/7/2019
156297,South America,B,172,6,5,1,,FALSE,7/4/2019
156297,South America,B,164,6,3,1,,FALSE,7/7/2019
156297,South America,B,103,3,1,1,,FALSE,7/3/2019
156297,South America,B,37,9,5,2,,FALSE,7/2/2019
156297,South America,B,126,1,1,3,69.4291012,TRUE,7/4/2019
156297,South America,B,51,4,2,2,43.654897,TRUE,7/5/2019
156297,South America,B,42,7,1,3,,FALSE,7/2/2019
49078,Africa,Control,86,7,4,2,,FALSE,7/2/2019
49078,Africa,Control,77,1,0,0,,FALSE,7/6/2019
49078,Africa,Control,28,4,4,1,17.32465522,TRUE,7/3/2019
49078,Africa,Control,152,6,1,2,30.02181409,TRUE,7/7/2019
49078,Africa,Control,189,3,1,1,81.83949243,TRUE,7/2/2019
49078,Africa,Control,112,4,3,3,,FALSE,7/2/2019
49078,Africa,Control,134,10,10,0,,FALSE,7/7/2019
49078,Africa,Control,155,9,5,1,59.2529999,TRUE,7/7/2019
49078,Africa,Control,76,4,4,1,85.14194241,TRUE,7/7/2019
78300,Africa,Control,154,9,1,1,59.42576135,TRUE,7/9/2019
78300,Africa,Control,12,9,9,1,,FALSE,7/9/2019
78300,Africa,Control,36,5,0,0,56.40978455,TRUE,7/2/2019
78300,Africa,Control,32,6,1,3,26.89394732,TRUE,7/7/2019
68999,Europe,B,82,8,5,2,,FALSE,7/4/2019
68999,Europe,B,113,2,2,3,,FALSE,7/4/2019
68999,Europe,B,87,1,1,1,,FALSE,7/8/2019
81816,South America,A,11,6,1,3,55.78233315,TRUE,7/2/2019
81816,South America,A,56,2,0,1,,FALSE,7/2/2019
81816,South America,A,28,9,1,0,,FALSE,7/9/2019
81816,South America,A,5,8,0,0,50.07444775,TRUE,7/8/2019
81816,South America,A,86,8,5,0,,FALSE,7/3/2019
81816,South America,A,22,7,1,1,4.376201462,TRUE,7/5/2019
81816,South America,A,39,6,5,2,,FALSE,7/4/2019
81816,South America,A,131,4,2,3,80.89490729,TRUE,7/8/2019
81816,South America,A,133,3,0,3,,FALSE,7/7/2019
42767,Africa,A,17,10,8,1,,FALSE,7/8/2019
42767,Africa,A,85,3,1,2,,FALSE,7/5/2019
42767,Africa,A,135,9,7,0,6.612458201,TRUE,7/4/2019
42767,Africa,A,15,9,0,2,5.821277458,TRUE,7/6/2019
61680,Africa,A,171,1,1,2,,FALSE,7/8/2019
